40.620173,-73.962743
40.693483,-73.960443
40.653787,-73.992525
40.593284,-73.949574
40.610026,-73.920489
40.589138,-73.983460
40.659534,-73.954895
40.691251,-73.926881
40.617383,-74.008458
40.647950,-73.917282
